favorites,retweets,tweet_id
4419,1367,733460102733135873
51611,17970,733109485275860992
2562,575,732732193018155009
3705,947,732726085725589504
3867,822,732585889486888962
8488,2699,732375214819057664
15676,5836,732005617171337216
3661,1051,731285275100512256
4024,1359,731156023742988288
6433,2113,730924654643314689
5162,2302,730573383004487680
3632,1112,730427201120833536
4007,1130,730211855403241472
5122,2049,730196704625098752
4231,1204,729854734790754305
1792,410,729838605770891264
4180,1323,729823566028484608
6082,2465,729463711119904772
1977,350,729113531270991872
3316,878,728986383096946689
4899,1821,728760639972315136
2911,725,728751179681943552
3471,1109,728653952833728512
5151,2143,728409960103686147
3842,1023,728387165835677696
4519,1255,728046963732717569
4769,1780,728035342121635841
4295,1165,728015554473250816
3073,683,727685679342333952
6178,1864,727644517743104000
4681,1302,727524757080539137
3481,802,727314416056803329
3191,871,727286334147182592
4055,1468,727175381690781696
3810,1409,727155742655025152
7214,2616,726935089318363137
4021,1606,726887082820554753
3723,1076,726828223124897792
4624,1228,726224900189511680
7391,2829,725842289046749185
4361,1450,725786712245440512
5434,1895,725729321944506368
1477,663,725458796924002305
3885,1388,724983749226668032
2481,686,724771698126512129
5552,1758,724405726123311104
4523,1887,724049859469295616
2788,595,724046343203856385
4381,1681,724004602748780546
4077,1307,723912936180330496
8080,3178,723688335806480385
3168,950,723673163800948736
5546,2002,723179728551723008
4307,1675,722974582966214656
5196,1743,722613351520608256
4876,1995,721503162398597120
2648,656,721001180231503872
3259,822,720785406564900865
2596,722,720775346191278080
4319,1592,720415127506415616
6720,2685,720389942216527872
3004,1037,720340705894408192
4067,1202,720059472081784833
5133,2140,720043174954147842
5059,1861,719991154352222208
4780,1547,719704490224398336
5291,2051,719551379208073216
2925,786,719367763014393856
4620,1335,719339463458033665
3572,1018,719332531645071360
3656,1168,718971898235854848
5482,1875,718939241951195136
19774,8605,718631497683582976
2553,514,718613305783398402
2601,1079,718540630683709445
2820,564,718460005985447936
5092,1606,718454725339934721
2022,534,718246886998687744
4061,1069,718234618122661888
2569,631,717841801130979328
3020,1203,717790033953034240
6024,1965,717537687239008257
1683,485,717428917016076293
3296,899,717421804990701568
6561,2033,717047459982213120
3419,1038,717009362452090881
4474,1254,716802964044845056
6256,1527,716791146589110272
1288,455,716730379797970944
13728,6285,716447146686459905
2477,227,716439118184652801
2910,1157,716285507865542656
7032,2048,716080869887381504
3340,932,715928423106027520
3909,1515,715758151270801409
4892,1800,715733265223708672
2925,605,715704790270025728
4092,1371,715696743237730304
4534,1728,715680795826982913
5729,1680,715360349751484417
3170,727,715342466308784130
2528,696,715220193576927233
5357,2013,715200624753819648
4360,1321,715009755312439296
3931,1106,714982300363173890
7704,4550,714962719905021952
4338,1514,714957620017307648
3422,1070,714631576617938945
3800,987,714606013974974464
2835,1235,714485234495041536
3150,764,714258258790387713
3423,895,714251586676113411
2376,938,714214115368108032
4515,1497,714141408463036416
3431,827,713919462244790272
2006,579,713909862279876608
2968,792,713900603437621249
5114,1469,713761197720473600
4623,1377,713411074226274305
7539,3015,713177543487135744
4669,1556,713175907180089344
19500,7186,712809025985978368
12944,5338,712717840512598017
4356,1297,712668654853337088
5580,1671,712438159032893441
257,25,712309440758808576
3974,1105,712097430750289920
3084,959,712092745624633345
3404,516,712085617388212225
2373,667,712065007010385924
0,134,711998809858043904
8447,2466,711968124745228288
2983,1050,711743778164514816
9315,4394,711732680602345472
34419,19505,711694788429553666
4055,979,711652651650457602
3831,1209,711363825979756544
3471,780,711306686208872448
3135,663,711008018775851008
4771,1487,710997087345876993
2671,736,710844581445812225
2819,575,710833117892898816
2423,603,710658690886586372
5031,2507,710609963652087808
4771,2000,710588934686908417
2485,787,710296729921429505
2238,550,710283270106132480
4744,1343,710272297844797440
2515,1205,710269109699739648
3051,954,710153181850935296
2903,954,710140971284037632
5768,2124,710117014656950272
3128,1140,709918798883774466
706,105,709901256215666688
3673,1275,709852847387627521
3718,1286,709566166965075968
3448,1134,709556954897764353
1559,256,709519240576036864
2333,626,709449600415961088
2740,740,709409458133323776
2521,609,709225125749587968
13226,6236,709207347839836162
2532,685,709198395643068416
2114,720,709179584944730112
2143,450,709158332880297985
4987,1753,709042156699303936
1882,701,708853462201716736
3124,957,708845821941387268
1780,538,708834316713893888
17305,7425,708810915978854401
2877,872,708738143638450176
2676,776,708711088997666817
2677,720,708479650088034305
3239,877,708469915515297792
16814,10813,708400866336894977
3796,1427,708356463048204288
2466,789,708349470027751425
4485,1643,708149363256774660
3556,892,708130923141795840
2818,1045,708119489313951744
2026,578,708109389455101952
4580,2042,708026248782585858
3282,1201,707995814724026368
51,2,707983188426153984
2827,1034,707969809498152960
3442,1012,707776935007539200
2620,653,707741517457260545
4300,2642,707738799544082433
3613,1070,707693576495472641
2709,940,707629649552134146
17819,6854,707610948723478529
2393,739,707420581654872064
2394,639,707411934438625280
3677,1391,707387676719185920
3447,1155,707377100785885184
2601,685,707315916783140866
2902,851,707297311098011648
2708,726,707059547140169728
2305,851,707038192327901184
4272,1464,707021089608753152
2427,639,707014260413456384
15319,8376,706904523814649856
2174,640,706901761596989440
3489,1034,706681918348251136
2708,1169,706644897839910912
2265,670,706593038911545345
3632,1512,706538006853918722
3255,1107,706516534877929472
3622,986,706346369204748288
22500,8534,706310011488698368
1786,499,706291001778950144
2867,982,706265994973601792
4099,2375,706169069255446529
5410,1719,706166467411222528
1565,414,706153300320784384
3256,789,705975130514706432
3295,952,705970349788291072
2495,597,705898680587526145
2049,561,705786532653883392
3330,1230,705591895322394625
3104,988,705475953783398401
4674,1754,705442520700944385
4015,1810,705428427625635840
3144,804,705239209544720384
2709,864,705223444686888960
2258,545,705102439679201280
2281,646,705066031337840642
4480,1187,704871453724954624
2367,582,704859558691414016
5368,1638,704847917308362754
2767,1068,704819833553219584
6966,3100,704761120771465216
3092,1067,704499785726889984
804,88,704491224099647488
3573,1131,704480331685040129
8439,3806,704364645503647744
1669,374,704347321748819968
1590,500,704134088924532736
1955,603,704113298707505153
3066,978,704054845121142784
1938,499,703774238772166656
3464,1214,703769065844768768
2726,739,703631701117943808
4061,1620,703611486317502464
3990,1476,703425003149250560
2581,744,703407252292673536
3681,1218,703382836347330562
2016,414,703356393781329922
2067,584,703268521220972544
7771,3319,703079050210877440
27743,13419,703041949650034688
2723,773,702932127499816960
1693,483,702899151802126337
3379,1154,702684942141153280
2310,601,702671118226825216
10875,3497,702598099714314240
3026,1020,702539513671897089
3358,1666,702332542343577600
3452,1101,702321140488925184
2604,816,702276748847800320
5055,1431,702217446468493312
3623,1061,701981390485725185
4007,1093,701952816642965504
3745,1471,701889187134500865
3613,1818,701805642395348998
2197,489,701601587219795968
2970,1002,701570477911896070
2797,656,701545186879471618
12848,5476,701214700881756160
2336,616,700890391244103680
2721,656,700864154249383937
2555,536,700847567345688576
2565,1028,700796979434098688
24017,10023,700747788515020802
2781,856,700518061187723268
2397,610,700505138482569216
4351,1928,700462010979500032
2786,799,700167517596164096
2357,707,700151421916807169
7928,2943,700143752053182464
2780,743,700062718104104960
2180,626,700029284593901568
3483,1441,700002074055016451
3211,1027,699801817392291840
2360,530,699788877217865730
2922,1328,699779630832685056
2065,649,699775878809702401
10797,4914,699691744225525762
6248,2799,699446877801091073
2281,543,699434518667751424
1446,353,699423671849451520
2177,663,699413908797464576
1981,469,699370870310113280
3325,924,699323444782047232
2351,673,699088579889332224
2578,704,699079609774645248
3158,1269,699072405256409088
3976,1934,699060279947165696
2743,1278,699036661657767936
3553,1054,698989035503689728
2846,969,698953797952008193
2670,664,698907974262222848
2603,729,698710712454139905
1524,406,698703483621523456
1351,364,698635131305795584
2441,661,698549713696649216
1968,484,698355670425473025
2380,1012,698342080612007937
5001,2146,698262614669991936
17621,6377,698195409219559425
2946,791,698178924120031232
1608,358,697995514407682048
3463,1386,697990423684476929
2531,737,697943111201378304
3170,1273,697881462549430272
1843,575,697630435728322560
3331,1083,697616773278015490
3195,1350,697596423848730625
2146,539,697575480820686848
2185,1213,697516214579523584
2548,722,697482927769255936
3590,1475,697463031882764288
4925,1988,697270446429966336
3460,1067,697259378236399616
3177,1239,697255105972801536
2646,711,697242256848379904
3355,1096,696900204696625153
2459,726,696894894812565505
5091,1919,696886256886657024
2565,761,696877980375769088
1550,381,696754882863349760
2173,1006,696744641916489729
2501,691,696713835009417216
4095,1816,696518437233913856
1282,156,696490539101908992
2673,1107,696488710901260288
3389,1217,696405997980676096
2039,713,696100768806522880
3161,1247,695816827381944320
3354,840,695794761660297217
1968,798,695767669421768709
4805,2245,695629776980148225
4589,1940,695446424020918272
9091,3822,695409464418041856
3828,1576,695314793360662529
2785,658,695095422348574720
2995,1182,695074328191332352
1691,641,695064344191721472
2809,841,695051054296211456
2830,976,694925794720792577
2902,1001,694905863685980160
37589,15479,694669722378485760
1584,311,694356675654983680
2144,665,694352839993344000
1657,523,694342028726001664
2113,537,694329668942569472
4403,2173,694206574471057408
3097,995,694183373896572928
3568,1105,694001791655137281
1966,433,693993230313091072
1822,395,693942351086120961
2838,635,693647888581312512
1414,135,693644216740769793
2671,445,693642232151285760
2583,855,693629975228977152
1626,397,693622659251335168
5334,2113,693590843962331137
1725,273,693582294167244802
1873,674,693486665285931008
3540,1326,693280720173801472
2515,877,693267061318012928
2349,535,693262851218264065
3016,786,693231807727280129
8299,3421,693155686491000832
1809,658,693109034023534592
1974,495,693095443459342336
2813,799,692919143163629568
2564,940,692905862751522816
1883,649,692901601640583168
2399,866,692894228850999298
3030,943,692828166163931137
7186,3885,692752401762250755
4567,1647,692568918515392513
3367,1452,692535307825213440
1942,449,692530551048294401
1555,245,692423280028966913
9820,3716,692417313023332352
2659,876,692187005137076224
2264,849,692158366030913536
1726,421,692142790915014657
3574,1362,692041934689402880
3018,1019,692017291282812928
4163,1773,691820333922455552
8534,4496,691793053716221953
3041,1095,691756958957883396
2051,543,691675652215414786
2498,606,691483041324204033
4281,1235,691459709405118465
2792,909,691444869282295808
20354,8191,691416866452082688
2708,707,691321916024623104
3119,953,691096613310316544
1797,359,691090071332753408
6228,3077,690989312272396288
3780,1344,690959652130045952
4358,2135,690938899477221376
3463,1095,690932576555528194
3985,1372,690735892932222976
2290,553,690728923253055490
2447,855,690690673629138944
1378,300,690649993829576704
305,17,690607260360429569
2070,646,690597161306841088
1972,485,690400367696297985
3434,923,690374419777196032
2781,955,690360449368465409
1584,549,690348396616552449
1771,438,690248561355657216
2942,1107,690021994562220032
2648,792,690015576308211712
3862,1807,690005060500217858
1504,400,689999384604450816
1544,488,689993469801164801
1444,478,689977555533848577
2563,742,689905486972461056
3187,1267,689877686181715968
2279,809,689835978131935233
3369,998,689661964914655233
10916,4159,689659372465688576
2352,692,689623661272240129
12249,5925,689599056876867584
2159,494,689557536375177216
3571,1531,689517482558820352
2373,1000,689289219123089408
3464,1186,689283819090870273
2100,771,689280876073582592
1217,263,689275259254616065
2694,1162,689255633275777024
3227,1075,689154315265683456
2132,552,689143371370250240
2870,933,688916208532455424
2229,827,688908934925697024
2217,844,688898160958271489
2352,742,688894073864884227
1457,398,688828561667567616
1009,209,688804835492233216
2339,714,688789766343622656
2748,756,688547210804498433
2437,788,688519176466644993
9779,4777,688385280030670848
2346,895,688211956440801280
2226,629,688179443353796608
2974,841,688116655151435777
1816,386,688064179421470721
5760,2709,687841446767013888
2881,1208,687826841265172480
2637,1013,687818504314159109
2522,754,687807801670897665
1852,700,687732144991551489
2569,897,687704180304273409
2043,548,687664829264453632
2013,614,687494652870668288
1684,261,687480748861947905
2079,572,687476254459715584
2159,584,687460506001633280
1996,675,687399393394311168
21169,9811,687317306314240000
4590,2033,687312378585812992
5757,2458,687127927494963200
2279,543,687124485711986689
6121,2639,687109925361856513
2469,1064,687102708889812993
2362,651,687096057537363968
9068,3407,686947101016735744
3705,1477,686760001961103360
3656,1563,686749460672679938
4375,1286,686730991906516992
2960,861,686683045143953408
3885,1456,686618349602762752
2000,583,686606069955735556
1841,728,686394059078897668
3432,942,686386521809772549
2341,601,686377065986265092
2318,728,686358356425093120
4223,1786,686286779679375361
2326,781,686050296934563840
1214,129,686035780142297088
3284,1248,686034024800862208
2607,450,686007916130873345
1918,678,686003207160610816
2220,564,685973236358713344
1717,645,685943807276412928
7924,3127,685906723014619143
2141,137,685681090388975616
2467,616,685667379192414208
3424,1570,685663452032069632
3092,835,685641971164143616
34725,16834,685547936038666240
3200,1234,685532292383666176
9989,4282,685325112850124800
2787,687,685321586178670592
3527,1158,685315239903100929
2176,472,685307451701334016
3260,1297,685268753634967552
2456,715,685198997565345792
4323,1526,685169283572338688
2490,408,684969860808454144
7182,3363,684959798585110529
3385,1119,684940049151070208
3689,502,684926975086034944
3691,1567,684914660081053696
1979,569,684902183876321280
2209,879,684880619965411328
36934,23197,684830982659280897
2854,1070,684800227459624960
9411,3799,684594889858887680
4333,1506,684588130326986752
3169,1326,684567543613382656
2791,1028,684538444857667585
4071,1253,684481074559381504
2083,595,684460069371654144
8584,3552,684241637099323392
1307,229,684225744407494656
4050,1477,684222868335505415
2278,1108,684200372118904832
2017,560,684195085588783105
3665,1257,684188786104872960
2124,724,684177701129875456
3137,1607,684147889187209216
2097,511,684122891630342144
4326,1545,684097758874210310
3999,1200,683857920510050305
2030,377,683852578183077888
2762,1052,683849932751646720
2761,1192,683834909291606017
2944,1138,683828599284170753
3523,1459,683773439333797890
6852,3572,683742671509258241
7756,3126,683515932363329536
3344,1030,683498322573824003
2775,1067,683481228088049664
2562,718,683462770029932544
4110,1726,683449695444799489
8021,2569,683391852557561860
3088,1007,683357973142474752
3036,1113,683142553609318400
3577,979,683111407806746624
2281,707,683098815881154561
2090,602,683078886620553216
2268,786,683030066213818368
38918,17931,682962037429899265
1867,194,682808988178739200
2602,1200,682788441537560576
1606,469,682750546109968385
1380,387,682697186228989953
3206,1162,682662431982772225
2164,646,682638830361513985
3616,1250,682429480204398592
7995,1894,682406705142087680
2361,734,682393905736888321
1759,503,682389078323662849
3246,1073,682303737705140231
4392,1304,682259524040966145
3425,1271,682242692827447297
19272,10632,682088079302213632
5231,1819,682059653698686977
3383,1038,682047327939461121
6924,2158,682032003584274432
3314,1644,682003177596559360
2931,1107,681981167097122816
2598,888,681891461017812993
13442,4346,681694085539872773
1855,482,681679526984871937
2784,996,681654059175129088
2012,509,681610798867845120
3728,1402,681579835668455424
15071,6248,681523177663676416
1727,299,681340665377193984
9773,4358,681339448655802368
2794,811,681320187870711809
4152,1967,681302363064414209
3365,1028,681297372102656000
3391,1181,681281657291280384
1531,295,681261549936340994
1576,581,681242418453299201
2520,519,681231109724700672
3904,1603,681193455364796417
2556,715,680970795137544192
4790,2140,680959110691590145
3386,1133,680940246314430465
2187,472,680934982542561280
2512,664,680913438424612864
1855,394,680889648562991104
3636,1429,680836378243002368
2275,711,680805554198020098
2487,889,680801747103793152
3004,1122,680798457301471234
2772,768,680609293079592961
3811,1446,680583894916304897
4451,2054,680497766108381184
1800,518,680494726643068929
2676,801,680473011644985345
1527,544,680440374763077632
1524,309,680221482581123072
2983,1260,680206703334408192
2256,540,680191257256136705
4102,1685,680176173301628928
2436,788,680161097740095489
3804,1871,680145970311643136
2404,1018,680130881361686529
2852,973,680115823365742593
3756,1465,680100725817409536
13450,9562,680085611152338944
2704,939,680070545539371008
17547,7623,680055455951884288
2068,691,679877062409191424
2285,713,679872969355714560
2582,668,679862121895714818
3011,1322,679854723806179328
2487,822,679844490799091713
38074,15057,679828447187857408
3233,1196,679777920601223168
2194,852,679736210798047232
2273,880,679729593985699840
1742,501,679722016581222400
4996,2221,679530280114372609
2775,775,679527802031484928
3535,1366,679511351870550016
3307,1589,679503373272485890
2201,686,679475951516934144
33302,20188,679462823135686656
2493,1288,679405845277462528
22537,8683,679158373988876288
2906,1103,679148763231985668
3111,1237,679132435750195208
6237,2735,679111216690831360
17899,8787,679062614270468097
2359,730,679047485189439488
2960,1319,679001094530465792
2438,1258,678991772295516161
1721,495,678969228704284672
2696,963,678800283649069056
3649,1272,678798276842360832
2927,985,678774928607469569
3700,1464,678767140346941444
1714,508,678764513869611008
7475,3535,678755239630127104
3935,1817,678740035362037760
5827,2599,678708137298427904
3007,1584,678675843183484930
2147,454,678643457146150913
4185,1673,678446151570427904
5659,2711,678424312106393600
4434,1949,678410210315247616
82522,33931,678399652199309312
1660,449,678396796259975168
1954,450,678389028614488064
2552,967,678380236862578688
1808,573,678341075375947776
1360,279,678334497360859136
11987,6484,678278586130948096
1655,397,678255464182861824
2011,411,678023323247357953
14386,6788,678021115718029313
3570,1792,677961670166224897
1410,436,677918531514703872
5041,2244,677895101218201600
3181,1030,677716515794329600
3546,1537,677700003327029250
1278,339,677698403548192770
2584,898,677687604918272002
3489,1598,677673981332312066
2031,1040,677662372920729601
1957,847,677644091929329666
2233,770,677573743309385728
1347,484,677565715327688705
2545,1238,677557565589463040
7219,3868,677547928504967168
1120,240,677530072887205888
3172,1907,677335745548390400
1418,314,677334615166730240
1138,252,677331501395156992
3783,1587,677328882937298944
1717,569,677314812125323265
1296,435,677301033169788928
2079,749,677269281705472000
3692,1741,677228873407442944
2847,982,677187300187611136
2890,1137,676975532580409345
1357,422,676949632774234114
2266,924,676948236477857792
1774,400,676946864479084545
2159,807,676942428000112642
13206,5211,676936541936185344
3085,1911,676916996760600576
2344,765,676897532954456065
2193,754,676864501615042560
23990,16577,676821958043033607
1871,704,676819651066732545
1472,449,676811746707918848
5191,2123,676776431406465024
3017,1044,676617503762681856
1136,207,676613908052996102
1958,465,676606785097199616
1218,411,676603393314578432
4753,2285,676593408224403456
948,135,676590572941893632
2431,846,676588346097852417
1257,296,676582956622721024
2696,1188,676575501977128964
1955,593,676533798876651520
1581,567,676496375194980353
12060,4945,676470639084101634
1788,703,676440007570247681
1456,364,676430933382295552
2157,580,676263575653122048
1271,309,676237365392908289
77691,32801,676219687039057920
1803,620,676215927814406144
2368,1083,676191832485810177
1988,705,676146341966438401
2226,1225,676121918416756736
2914,1224,676101918813499392
3120,1519,676098748976615425
1369,452,676089483918516224
1700,604,675898130735476737
2215,921,675891555769696257
2462,1015,675888385639251968
4331,1473,675878199931371520
1701,601,675870721063669760
2784,1368,675853064436391936
979,157,675849018447167488
2368,936,675845657354215424
1581,563,675822767435051008
1089,242,675820929667219457
10614,3572,675798442703122432
1683,499,675781562965868544
1208,365,675740360753160193
1957,868,675710890956750848
2055,734,675707330206547968
668,103,675706639471788032
1878,439,675534494439489536
1219,404,675531475945709568
1073,300,675522403582218240
1351,481,675517828909424640
17711,6118,675501075957489664
3248,1364,675497103322386432
1347,625,675489971617296384
1911,1020,675483430902214656
1577,597,675432746517426176
1755,531,675372240448454658
1081,240,675362609739206656
33870,18060,675354435921575936
4045,2377,675349384339542016
2876,1359,675334060156301312
3724,1694,675166823650848770
6491,2739,675153376133427200
3861,1767,675149409102012420
973,253,675147105808306176
1237,328,675146535592706048
2205,947,675145476954566656
1342,517,675135153782571009
2012,819,675113801096802304
995,265,675111688094527488
2886,1189,675109292475830276
1095,342,675047298674663426
2796,1259,675015141583413248
1010,236,675006312288268288
1602,497,675003128568291329
2317,1154,674999807681908736
887,370,674805413498527744
3096,900,674800520222154752
2575,1144,674793399141146624
1138,264,674790488185167872
837,218,674788554665512960
2063,1263,674781762103414784
1164,496,674774481756377088
1883,831,674767892831932416
809,249,674764817387900928
1401,468,674754018082705410
1501,486,674752233200820224
1445,581,674743008475090944
504,54,674742531037511680
1146,413,674739953134403584
665,96,674737130913071104
1182,487,674690135443775488
1658,684,674670581682434048
949,265,674664755118911488
1482,524,674646392044941312
1059,281,674644256330530816
1726,605,674638615994089473
1542,602,674632714662858753
961,103,674606911342424069
6399,2155,674468880899788800
1088,372,674447403907457024
1144,412,674436901579923456
1472,557,674422304705744896
705,146,674416750885273600
1231,484,674410619106390016
1539,596,674394782723014656
867,322,674372068062928900
575,76,674330906434379776
1451,537,674318007229923329
11625,7258,674307341513269249
15140,6153,674291837063053312
1611,760,674271431610523648
921,236,674269164442398721
1678,887,674265582246694913
1336,475,674262580978937856
1507,583,674255168825880576
774,177,674082852460433408
1005,300,674075285688614912
6528,2315,674063288070742018
3408,1354,674053186244734976
1481,503,674051556661161984
1459,666,674045139690631169
738,134,674042553264685056
1125,426,674038233588723717
864,223,674036086168010753
1823,1281,674024893172875264
1160,312,674019345211760640
1603,674,674014384960745472
1232,368,674008982932058114
1995,1004,673956914389192708
1196,383,673919437611909120
3274,1682,673906403526995968
954,262,673887867907739649
3142,789,673716320723169284
3626,2168,673715861853720576
1058,308,673711475735838725
869,284,673709992831262724
1099,299,673708611235921920
1124,405,673707060090052608
1285,413,673705679337693185
1477,595,673700254269775872
3892,2038,673697980713705472
1780,676,673689733134946305
1294,516,673688752737402881
1481,455,673686845050527744
1404,484,673680198160809984
1279,374,673662677122719744
734,253,673656262056419329
1139,376,673636718965334016
1624,748,673612854080196609
1220,381,673583129559498752
851,276,673580926094458881
1416,582,673576835670777856
1045,318,673363615379013632
1482,696,673359818736984064
1521,605,673355879178194945
1688,556,673352124999274496
757,221,673350198937153538
2583,1326,673345638550134785
994,280,673343217010679808
1301,610,673342308415348736
13762,8252,673320132811366400
887,270,673317986296586240
7688,3282,673295268553605120
1085,383,673270968295534593
1450,757,673240798075449344
2301,879,673213039743795200
1732,651,673148804208660480
2005,746,672997845381865473
978,308,672995267319328768
1000,303,672988786805112832
1280,562,672984142909456390
1851,1036,672980819271634944
1723,948,672975131468300288
968,368,672970152493887488
1337,566,672968025906282496
1452,662,672964561327235073
1395,521,672902681409806336
914,435,672898206762672129
1585,856,672884426393653248
1055,381,672877615439593473
1341,589,672834301050937345
1276,507,672828477930868736
991,333,672640509974827008
1322,513,672622327801233409
1250,604,672614745925664768
1138,401,672609152938721280
1135,413,672604026190569472
1353,624,672594978741354496
968,345,672591762242805761
746,190,672591271085670400
1050,381,672538107540070400
656,178,672523490734551040
1139,450,672488522314567680
1158,626,672482722825261057
729,128,672481316919734272
1463,722,672475084225949696
1380,557,672466075045466113
6581,3502,672272411274932228
1532,634,672267570918129665
1170,349,672264251789176834
2875,1607,672256522047614977
1462,765,672254177670729728
1755,629,672248013293752320
702,162,672245253877968896
911,330,672239279297454080
1874,1044,672231046314901505
803,217,672222792075620352
2309,1190,672205392827572224
1042,382,672169685991993344
886,369,672160042234327040
1782,740,672139350159835138
2458,1178,672125275208069120
1016,377,672095186491711488
962,377,672082170312290304
1323,530,672068090318987265
8629,4287,671896809300709376
1357,585,671891728106971137
3536,1419,671882082306625538
1449,707,671879137494245376
1272,576,671874878652489728
1146,516,671866342182637568
924,465,671855973984772097
7195,3597,671789708968640512
1216,540,671768281401958400
1714,952,671763349865160704
1374,795,671744970634719232
753,238,671743150407421952
1477,778,671735591348891648
8671,4494,671729906628341761
13088,7457,671561002136281088
935,213,671550332464455680
1376,613,671547767500775424
2026,1081,671544874165002241
1111,583,671542985629241344
939,407,671538301157904385
1203,420,671536543010570240
1040,595,671533943490011136
853,265,671528761649688577
1423,540,671520732782923777
969,301,671518598289059840
1640,747,671511350426865664
7174,3652,671504605491109889
931,459,671497587707535361
1030,482,671488513339211776
590,212,671486386088865792
775,239,671485057807351808
1446,754,671390180817915904
1132,301,671362598324076544
407,151,671357843010908160
488,116,671355857343524864
983,441,671347597085433856
752,218,671186162933985280
1149,356,671182547775299584
892,361,671166507850801152
1692,1139,671163268581498880
382,84,671159727754231808
738,225,671154572044468225
687,159,671151324042559489
690,235,671147085991960577
1191,672,671141549288370177
951,417,671138694582165504
766,199,671134062904504320
3572,2600,671122204919246848
1385,795,671115716440031232
1168,453,671109016219725825
1128,301,670995969505435648
25038,9018,670842764863651840
607,201,670840546554966016
1140,717,670838202509447168
458,128,670833812859932673
748,225,670832455012716544
5664,4185,670826280409919488
792,198,670823764196741120
626,99,670822709593571328
3241,1587,670815497391357952
1155,277,670811965569282048
1175,504,670807719151067136
2011,986,670804601705242624
348,89,670803562457407488
748,244,670797304698376195
850,285,670792680469889025
676,247,670789397210615808
611,207,670786190031921152
833,407,670783437142401025
1597,797,670782429121134593
796,297,670780561024270336
333,74,670778058496974848
1095,435,670764103623966721
451,115,670755717859713024
982,526,670733412878163972
844,371,670727704916926465
1237,510,670717338665226240
780,383,670704688707301377
600,250,670691627984359425
761,292,670679630144274432
257,44,670676092097810432
10927,5205,670668383499735048
1564,787,670474236058800128
359,87,670468609693655041
987,569,670465786746662913
560,213,670452855871037440
1219,693,670449342516494336
6847,2040,670444955656130560
656,203,670442337873600512
1075,533,670435821946826752
1432,666,670434127938719744
334,117,670433248821026816
1410,651,670428280563085312
527,170,670427002554466305
1340,656,670421925039075328
639,327,670420569653809152
579,329,670417414769758208
2065,929,670411370698022913
568,232,670408998013820928
442,162,670403879788544000
574,219,670385711116361728
758,277,670374371102445568
335,69,670361874861563904
434,114,670338931251150849
3935,1262,670319130621435904
434,139,670303360680108032
722,296,670290420111441920
1050,348,670093938074779648
710,262,670086499208155136
2263,1280,670079681849372674
1600,817,670073503555706880
644,251,670069087419133954
781,353,670061506722140161
683,341,670055038660800512
657,181,670046952931721218
769,115,670040295598354432
598,287,670037189829525505
341,96,670003130994700288
329,87,669993076832759809
453,168,669972011175813120
308,62,669970042633789440
519,172,669942763794931712
383,108,669926384437997569
242,59,669923323644657664
827,414,669753178989142016
277,67,669749430875258880
532,91,669684865554620416
395,114,669683899023405056
358,136,669682095984410625
679,299,669680153564442624
821,454,669661792646373376
3600,1864,669625907762618368
959,375,669603084620980224
519,155,669597912108789760
1513,956,669583744538451968
444,146,669573570759163904
1615,1049,669571471778410496
239,58,669567591774625800
393,128,669564461267722241
375,79,669393256313184256
1365,753,669375718304980992
504,186,669371483794317312
472,164,669367896104181761
637,237,669363888236994561
374,127,669359674819481600
2762,1307,669354382627049472
658,266,669353438988365824
450,194,669351434509529089
1029,430,669328503091937280
584,119,669327207240699904
503,214,669324657376567296
1209,414,669216679721873412
448,175,669214165781868544
1021,493,669203728096960512
673,322,669037058363662336
755,384,669015743032369152
588,258,669006782128353280
21270,6565,669000397445533696
450,240,668994913074286592
755,357,668992363537309700
694,338,668989615043424256
914,488,668988183816871936
564,173,668986018524233728
549,317,668981893510119424
806,356,668979806671884288
1327,601,668975677807423489
150,25,668967877119254528
720,245,668960084974809088
286,74,668955713004314625
273,59,668932921458302977
324,103,668902994700836864
401,155,668892474547511297
540,308,668872652652679168
461,171,668852170888998912
443,141,668826086256599040
580,279,668815180734689280
715,382,668779399630725120
541,223,668655139528511488
913,554,668645506898350081
899,543,668643542311546881
1099,554,668641109086707712
1062,502,668636665813057536
2876,1697,668633411083464705
735,326,668631377374486528
324,118,668627278264475648
393,138,668625577880875008
1468,799,668623201287675904
207,44,668620235289837568
621,322,668614819948453888
1699,1111,668587383441514497
250,57,668567822092664832
531,233,668544745690562560
471,222,668542336805281792
257,77,668537837512433665
470,232,668528771708952576
332,111,668507509523615744
420,135,668496999348633600
434,241,668484198282485761
470,152,668480044826800133
900,528,668466899341221888
632,306,668297328638447616
249,32,668291999406125056
516,142,668286279830867968
841,235,668274247790391296
564,243,668268907921326080
1328,636,668256321989451776
1012,501,668248472370458624
6319,2920,668237644992782336
304,106,668226093875376128
517,203,668221241640230912
559,200,668204964695683073
662,200,668190681446379520
502,201,668171859951755264
505,325,668154635664932864
576,294,668142349051129856
676,251,668113020489474048
1291,815,667937095915278337
307,113,667924896115245057
215,58,667915453470232577
497,311,667911425562669056
859,385,667902449697558528
1917,1118,667886921285246976
832,499,667885044254572545
397,122,667878741721415682
638,417,667873844930215936
3043,1058,667866724293877760
245,78,667861340749471744
292,63,667832474953625600
1069,509,667806454573760512
333,97,667801013445750784
707,336,667793409583771648
416,249,667782464991965184
239,58,667773195014021121
446,222,667766675769573376
380,152,667728196545200128
491,326,667724302356258817
